Date,Open,High,Low,Close,SMAVG (200) on Close,SMAVG (50) on Close,SMAVG (100) on Close
08/11/2016 19:00,1276,1276.55,1274.8,1276,1293.78,1282.16,1287.75
08/11/2016 18:30,1278.36,1278.43,1272.95,1275.99,1293.88,1282.28,1288.03
08/11/2016 18:00,1284.44,1284.95,1277.9,1278.36,1293.98,1282.4,1288.3
08/11/2016 17:30,1286.09,1290.76,1283.06,1284.45,1294.07,1282.44,1288.52
08/11/2016 17:00,1282.26,1286.11,1281.96,1286.11,1294.14,1282.44,1288.69
08/11/2016 16:30,1280.93,1282.4,1280.22,1282.26,1294.18,1282.43,1288.85
08/11/2016 16:00,1280.24,1281.73,1280.03,1280.93,1294.24,1282.52,1289.04
08/11/2016 15:30,1280.76,1281.09,1279.94,1280.25,1294.31,1282.64,1289.26
08/11/2016 15:00,1280.45,1282.11,1278.98,1280.77,1294.37,1282.76,1289.48
08/11/2016 14:30,1279.93,1280.96,1279.92,1280.45,1294.42,1282.91,1289.69
08/11/2016 14:00,1282.59,1282.64,1279.73,1279.93,1294.48,1283.05,1289.9
08/11/2016 13:30,1284.69,1285.83,1282.06,1282.58,1294.54,1283.18,1290.09
08/11/2016 13:00,1283.82,1284.81,1283.68,1284.69,1294.59,1283.3,1290.24
08/11/2016 12:30,1284,1284.32,1283.6,1283.82,1294.62,1283.35,1290.34
08/11/2016 12:00,1283.78,1284.48,1283.6,1284.01,1294.66,1283.37,1290.46
08/11/2016 11:30,1284.6,1285,1283.57,1283.78,1294.69,1283.39,1290.6
08/11/2016 11:00,1284.99,1285.22,1284.29,1284.6,1294.72,1283.42,1290.75
08/11/2016 10:30,1284.71,1285.22,1284.59,1285,1294.74,1283.48,1290.9
08/11/2016 10:00,1284.68,1285.26,1284.26,1284.71,1294.77,1283.56,1291.04
08/11/2016 09:30,1284.49,1284.75,1283.96,1284.68,1294.79,1283.63,1291.18
08/11/2016 09:00,1284.52,1285.16,1284.23,1284.49,1294.81,1283.73,1291.33
08/11/2016 08:30,1282.79,1284.63,1282.79,1284.52,1294.82,1283.82,1291.49
08/11/2016 08:00,1283.21,1283.34,1282.69,1282.79,1294.85,1283.93,1291.66
08/11/2016 07:30,1283.12,1283.87,1282.88,1283.21,1294.88,1284.07,1291.85
08/11/2016 07:00,1282.89,1283.21,1282.51,1283.12,1294.9,1284.21,1292.05
08/11/2016 06:30,1283.01,1283.04,1282.47,1282.9,1294.93,1284.4,1292.26
08/11/2016 06:00,1283,1283.21,1282.18,1283,1294.96,1284.58,1292.46
08/11/2016 05:30,1283.66,1283.7,1282.79,1283,1294.98,1284.76,1292.65
08/11/2016 05:00,1283.21,1284.01,1282.91,1283.66,1295.01,1284.94,1292.85
08/11/2016 04:30,1283.01,1283.49,1282.45,1283.21,1295.04,1285.13,1293.05
08/11/2016 04:00,1283.89,1283.91,1282.7,1283.01,1295.08,1285.34,1293.23
08/11/2016 03:30,1282.14,1284.23,1282.09,1283.89,1295.11,1285.58,1293.43
08/11/2016 03:00,1282.56,1282.6,1280.83,1282.14,1295.14,1285.77,1293.62
08/11/2016 02:30,1281.57,1282.65,1281.53,1282.56,1295.16,1285.98,1293.84
08/11/2016 02:00,1282.58,1282.95,1280.94,1281.56,1295.2,1286.11,1294.04
08/11/2016 01:30,1282.05,1282.9,1281.95,1282.58,1295.24,1286.58,1294.25
08/11/2016 01:00,1282.04,1283.01,1281.59,1282.05,1295.26,1287.02,1294.43
08/11/2016 00:30,1281.76,1282.05,1281.45,1282.04,1295.29,1287.46,1294.62
08/11/2016 00:00,1281.64,1281.64,1281.38,1281.38,1295.33,1287.91,1294.81
07/11/2016 23:30,1281.93,1282.02,1281.24,1281.64,1295.35,1288.32,1295.02
07/11/2016 23:00,1281.28,1282.01,1280.96,1281.93,1295.39,1288.73,1295.2
07/11/2016 22:30,1280.73,1282.49,1280.61,1281.26,1295.41,1289.12,1295.38
07/11/2016 22:00,1280.63,1281.63,1280.53,1280.73,1295.44,1289.56,1295.55
07/11/2016 21:30,1281.22,1281.6,1280.53,1280.63,1295.47,1290.03,1295.73
07/11/2016 21:00,1280.76,1281.85,1280.7,1281.22,1295.51,1290.49,1295.93
07/11/2016 20:30,1279.39,1280.92,1279.23,1280.75,1295.53,1290.96,1296.08
07/11/2016 20:00,1282.33,1282.39,1278.69,1279.39,1295.55,1291.41,1296.22
07/11/2016 19:30,1279.95,1282.4,1278.51,1282.32,1295.57,1291.88,1296.37
07/11/2016 19:00,1279.8,1280.72,1278.23,1279.95,1295.58,1292.32,1296.47
07/11/2016 18:30,1281.88,1281.98,1279.42,1279.8,1295.59,1292.83,1296.58
07/11/2016 18:00,1281.79,1282.28,1279.98,1281.88,1295.58,1293.33,1296.66
07/11/2016 17:30,1280.82,1282.38,1280.49,1281.79,1295.58,1293.78,1296.71
07/11/2016 17:00,1284.11,1284.23,1280.51,1280.82,1295.56,1294.19,1296.82
07/11/2016 16:30,1285.83,1286.92,1283.93,1284.11,1295.56,1294.6,1296.95
07/11/2016 16:00,1286.44,1287.77,1285.54,1285.83,1295.53,1294.94,1297.04
07/11/2016 15:30,1287.21,1287.31,1285.83,1286.44,1295.5,1295.26,1297.11
07/11/2016 15:00,1286.38,1288.53,1286.27,1287.21,1295.47,1295.57,1297.19
07/11/2016 14:30,1288.28,1288.3,1285.95,1286.38,1295.42,1295.88,1297.29
07/11/2016 14:00,1287,1288.58,1286.8,1288.28,1295.37,1296.19,1297.45
07/11/2016 13:30,1286.79,1287.4,1286.1,1287,1295.32,1296.46,1297.58
07/11/2016 13:00,1288.32,1289.08,1286.67,1286.8,1295.27,1296.75,1297.73
07/11/2016 12:30,1287.42,1288.69,1286.31,1288.31,1295.22,1296.99,1297.88
07/11/2016 12:00,1284.88,1287.93,1284.42,1287.42,1295.17,1297.17,1298.03
07/11/2016 11:30,1284.89,1285.48,1284.67,1284.9,1295.12,1297.33,1298.19
07/11/2016 11:00,1285.46,1286.18,1283.8,1284.89,1295.08,1297.55,1298.39
07/11/2016 10:30,1287.4,1288.07,1284.34,1285.46,1295.04,1297.8,1298.6
07/11/2016 10:00,1288.8,1289.06,1286.67,1287.4,1295,1298.08,1298.8
07/11/2016 09:30,1288.51,1289.49,1288.29,1288.8,1294.94,1298.32,1298.95
07/11/2016 09:00,1289.51,1290,1288.01,1288.51,1294.88,1298.52,1299.08
07/11/2016 08:30,1288.85,1289.8,1288.58,1289.54,1294.82,1298.73,1299.19
07/11/2016 08:00,1290.39,1290.89,1288.68,1288.85,1294.76,1298.93,1299.29
07/11/2016 07:30,1289.39,1291.41,1289.2,1290.4,1294.69,1299.16,1299.4
07/11/2016 07:00,1290.17,1290.81,1288.3,1289.39,1294.63,1299.38,1299.47
07/11/2016 06:30,1292.58,1293.39,1290.16,1290.26,1294.57,1299.64,1299.55
07/11/2016 06:00,1291.95,1292.7,1291.81,1292.58,1294.5,1299.9,1299.63
07/11/2016 05:30,1292.35,1293.04,1291.84,1291.95,1294.43,1300.11,1299.69
07/11/2016 05:00,1291.98,1292.57,1291.18,1292.35,1294.36,1300.34,1299.75
07/11/2016 04:30,1293.03,1293.03,1291.95,1291.98,1294.28,1300.54,1299.81
07/11/2016 04:00,1293.71,1293.71,1292.46,1293.03,1294.2,1300.75,1299.86
07/11/2016 03:30,1294.99,1295.02,1292.91,1293.71,1294.11,1300.96,1299.89
07/11/2016 03:00,1293.24,1295.9,1292.93,1294.99,1294.01,1301.13,1299.93
07/11/2016 02:30,1292.55,1293.25,1291.17,1293.25,1293.9,1301.29,1299.95
07/11/2016 02:00,1289.41,1293.09,1289.1,1292.55,1293.8,1301.48,1299.99
07/11/2016 01:30,1290.06,1290.07,1288.11,1289.41,1293.7,1301.7,1300.08
04/11/2016 22:30,1304.2,1305.24,1304.2,1305.06,1293.63,1301.97,1300.23
04/11/2016 22:00,1304.39,1305.41,1304.2,1304.2,1293.47,1301.92,1300.23
04/11/2016 21:30,1304.16,1304.82,1303.83,1304.39,1293.32,1301.85,1300.25
04/11/2016 21:00,1302.29,1304.74,1302.13,1304.16,1293.17,1301.79,1300.26
04/11/2016 20:30,1301.89,1303.06,1301.68,1302.32,1293.02,1301.72,1300.27
04/11/2016 20:00,1301.35,1302.58,1300.8,1301.9,1292.88,1301.72,1300.29
04/11/2016 19:30,1303.56,1303.56,1301.03,1301.35,1292.74,1301.67,1300.31
04/11/2016 19:00,1304.23,1304.23,1302.93,1303.56,1292.59,1301.64,1300.34
04/11/2016 18:30,1303.6,1304.68,1303.56,1304.23,1292.44,1301.54,1300.34
04/11/2016 18:00,1304.52,1304.53,1302.13,1303.6,1292.29,1301.43,1300.32
04/11/2016 17:30,1303.48,1305.24,1303.47,1304.52,1292.14,1301.36,1300.26
04/11/2016 17:00,1302.69,1304.19,1301.91,1303.47,1291.99,1301.19,1300.19
04/11/2016 16:30,1304.6,1305.5,1301.44,1302.69,1291.84,1301.04,1300.15
04/11/2016 16:00,1305.32,1305.86,1303.25,1304.6,1291.69,1300.86,1300.08
04/11/2016 15:30,1304.64,1306.16,1302.44,1305.32,1291.54,1300.62,1299.99
04/11/2016 15:00,1304.29,1307.25,1302.52,1304.64,1291.39,1300.34,1299.89
04/11/2016 14:30,1302.65,1305.64,1295.55,1304.29,1291.24,1299.99,1299.81
04/11/2016 14:00,1300.85,1302.98,1299.51,1302.65,1291.1,1299.64,1299.73
04/11/2016 13:30,1301.35,1301.56,1300.15,1300.85,1290.96,1299.45,1299.67
04/11/2016 13:00,1301.85,1301.95,1300.72,1301.35,1290.85,1299.3,1299.63
04/11/2016 12:30,1301.85,1301.95,1301.33,1301.85,1290.73,1299.14,1299.59
04/11/2016 12:00,1302.71,1302.76,1301.6,1301.84,1290.6,1298.96,1299.52
04/11/2016 11:30,1301.95,1302.8,1301.22,1302.7,1290.48,1298.8,1299.44
04/11/2016 11:00,1301.59,1301.98,1299.61,1301.95,1290.35,1298.7,1299.35
04/11/2016 10:30,1301.79,1302.55,1300.75,1301.6,1290.23,1298.7,1299.26
04/11/2016 10:00,1298.87,1302.85,1298.69,1301.79,1290.1,1298.7,1299.16
04/11/2016 09:30,1297.3,1299.2,1297.08,1298.87,1289.98,1298.7,1299.06
04/11/2016 09:00,1295.19,1297.89,1295.09,1297.29,1289.87,1298.77,1299
04/11/2016 08:30,1296.18,1296.99,1294.86,1295.19,1289.77,1298.88,1298.95
04/11/2016 08:00,1297.4,1298.01,1296.18,1296.18,1289.68,1299.06,1298.91
04/11/2016 07:30,1299.41,1300.38,1297.02,1297.4,1289.58,1299.23,1298.85
04/11/2016 07:00,1299.03,1299.67,1298.89,1299.41,1289.48,1299.4,1298.78
04/11/2016 06:30,1299.2,1299.61,1298.73,1299.03,1289.38,1299.51,1298.69
04/11/2016 06:00,1298.92,1299.21,1297.89,1299.2,1289.28,1299.59,1298.59
04/11/2016 05:30,1299.56,1299.64,1298.89,1298.9,1289.17,1299.63,1298.5
04/11/2016 05:00,1300.24,1300.3,1298.87,1299.56,1289.06,1299.64,1298.39
04/11/2016 04:30,1301.22,1301.55,1299.93,1300.27,1288.94,1299.65,1298.28
04/11/2016 04:00,1302.29,1302.71,1300.48,1301.22,1288.82,1299.64,1298.15
04/11/2016 03:30,1303.3,1304,1302.29,1302.29,1288.69,1299.57,1298.03
04/11/2016 03:00,1303.5,1303.84,1302.66,1303.3,1288.56,1299.46,1297.9
04/11/2016 02:30,1303.29,1304.44,1302.8,1303.5,1288.43,1299.37,1297.76
04/11/2016 02:00,1302.17,1303.87,1301.64,1303.29,1288.3,1299.26,1297.61
04/11/2016 01:30,1302.73,1303.56,1302.02,1302.17,1288.2,1299.16,1297.45
04/11/2016 01:00,1303.42,1304.44,1302.23,1302.73,1288.07,1299.07,1297.32
04/11/2016 00:30,1301.97,1303.45,1301.97,1303.45,1287.91,1298.96,1297.17
04/11/2016 00:00,1302.73,1302.81,1301.14,1301.97,1287.74,1298.83,1297.03
03/11/2016 23:00,1302.68,1303.08,1302.68,1303.08,1287.57,1298.73,1296.92
03/11/2016 22:30,1303.64,1303.74,1301.61,1302.7,1287.39,1298.6,1296.79
03/11/2016 22:00,1303.05,1303.76,1302.75,1303.64,1287.24,1298.51,1296.65
03/11/2016 21:30,1302.47,1303.59,1302.12,1303.03,1287.09,1298.47,1296.48
03/11/2016 21:00,1300.72,1302.78,1300.7,1302.46,1286.93,1298.48,1296.35
03/11/2016 20:30,1301.22,1302.4,1300.6,1300.73,1286.78,1298.53,1296.23
03/11/2016 20:00,1300.63,1301.92,1300.33,1301.22,1286.6,1298.65,1296.1
03/11/2016 19:30,1302.42,1302.91,1299.58,1300.63,1286.43,1298.73,1295.96
03/11/2016 19:00,1299.41,1302.65,1299.24,1302.42,1286.26,1298.82,1295.84
03/11/2016 18:30,1299.83,1300.86,1298.91,1299.41,1286.08,1298.86,1295.69
03/11/2016 18:00,1298.85,1299.82,1297.15,1299.82,1285.91,1298.96,1295.57
03/11/2016 17:30,1298.64,1299.92,1298.24,1298.86,1285.75,1299.04,1295.45
03/11/2016 17:00,1300.2,1300.83,1298.05,1298.64,1285.59,1299.13,1295.33
03/11/2016 16:30,1296.06,1300.42,1295.66,1300.2,1285.42,1299.21,1295.21
03/11/2016 16:00,1295.54,1297.79,1295.18,1296.06,1285.26,1299.16,1295.08
03/11/2016 15:30,1293.73,1295.91,1293.44,1295.54,1285.11,1299.19,1294.98
03/11/2016 15:00,1292.81,1295.95,1291.61,1293.73,1284.97,1299.26,1294.87
03/11/2016 14:30,1291.05,1293.92,1290.94,1292.81,1284.84,1299.31,1294.78
03/11/2016 14:00,1287.47,1291.7,1287.21,1291.05,1284.72,1299.37,1294.68
03/11/2016 13:30,1286.58,1288.01,1285.75,1287.47,1284.61,1299.45,1294.59
03/11/2016 13:00,1293.49,1293.49,1286.34,1286.58,1284.51,1299.62,1294.51
03/11/2016 12:30,1292.97,1293.61,1292.47,1293.49,1284.44,1299.83,1294.44
03/11/2016 12:00,1293.51,1294.03,1290.66,1292.97,1284.32,1299.88,1294.3
03/11/2016 11:30,1292.86,1294.75,1292.67,1293.51,1284.22,1299.96,1294.17
03/11/2016 11:00,1293.9,1294.75,1292.73,1292.86,1284.11,1300.03,1294.03
03/11/2016 10:30,1297.85,1298.04,1291.9,1293.9,1284,1300.08,1293.9
03/11/2016 10:00,1301.84,1302.01,1295.05,1297.85,1283.88,1300.07,1293.75
03/11/2016 09:30,1301.71,1302.11,1301.29,1301.84,1283.75,1300,1293.55
03/11/2016 09:00,1301.52,1302.78,1301.26,1301.71,1283.59,1299.81,1293.3
03/11/2016 08:30,1302.22,1302.51,1301.19,1301.52,1283.43,1299.61,1293.06
03/11/2016 08:00,1303.2,1303.23,1300.81,1302.21,1283.27,1299.43,1292.82
03/11/2016 07:30,1303.8,1304,1301.38,1303.2,1283.11,1299.24,1292.57
03/11/2016 07:00,1304.98,1305.09,1303.78,1303.8,1282.94,1299.02,1292.31
03/11/2016 06:30,1305.85,1306.18,1304.81,1304.98,1282.77,1298.76,1292.05
03/11/2016 06:00,1304.74,1306.38,1304.66,1305.87,1282.59,1298.47,1291.76
03/11/2016 05:30,1303.24,1306.87,1303.23,1304.74,1282.4,1298.16,1291.48
03/11/2016 05:00,1301.14,1303.47,1300.6,1303.24,1282.22,1297.87,1291.2
03/11/2016 04:30,1299.29,1301.26,1299.29,1301.14,1282.05,1297.59,1290.94
03/11/2016 04:00,1300.34,1300.52,1298.8,1299.29,1281.88,1297.37,1290.69
03/11/2016 03:30,1299.5,1300.53,1299.22,1300.34,1281.73,1297.15,1290.46
03/11/2016 03:00,1297.55,1300.99,1297.55,1299.5,1281.58,1296.9,1290.22
03/11/2016 02:30,1297.07,1298.13,1296.49,1297.55,1281.43,1296.67,1289.99
03/11/2016 02:00,1298.58,1298.62,1296.88,1297.07,1281.29,1296.5,1289.78
03/11/2016 01:30,1298.35,1298.73,1298.09,1298.58,1281.16,1296.34,1289.58
03/11/2016 01:00,1298.22,1299.14,1298.21,1298.36,1281.01,1296.15,1289.37
03/11/2016 00:30,1297.75,1298.73,1297.68,1298.22,1280.86,1295.95,1289.17
03/11/2016 00:00,1297.19,1298.38,1296.79,1297.75,1280.72,1295.75,1288.97
02/11/2016 23:00,1296.81,1297,1296.77,1297,1280.57,1295.56,1288.76
02/11/2016 22:30,1297.33,1297.61,1296.07,1296.81,1280.43,1295.37,1288.54
02/11/2016 22:00,1296.51,1298.37,1296.39,1297.33,1280.29,1295.24,1288.33
02/11/2016 21:30,1297.82,1298.49,1295.97,1296.51,1280.14,1295.11,1288.09
02/11/2016 21:00,1301.68,1302.36,1297.7,1297.82,1280,1294.98,1287.85
02/11/2016 20:30,1303.75,1304.45,1301.61,1301.68,1279.85,1294.8,1287.61
02/11/2016 20:00,1305.07,1308.02,1302.3,1303.75,1279.69,1294.49,1287.32
02/11/2016 19:30,1306.76,1307.26,1304.94,1305.07,1279.53,1294.22,1287.03
02/11/2016 19:00,1305.27,1307.84,1303.98,1306.76,1279.36,1293.94,1286.71
02/11/2016 18:30,1305.06,1306.54,1304.7,1305.3,1279.17,1293.54,1286.38
02/11/2016 18:00,1304.38,1306.1,1304.18,1305.06,1278.99,1293.19,1286.07
02/11/2016 17:30,1304.32,1304.63,1302.47,1304.38,1278.82,1292.86,1285.77
02/11/2016 17:00,1303.84,1304.43,1302.59,1304.31,1278.64,1292.51,1285.47
02/11/2016 16:30,1303.52,1304.2,1300.84,1303.83,1278.47,1292.19,1285.16
02/11/2016 16:00,1302.26,1304.85,1302.24,1303.52,1278.3,1291.86,1284.85
02/11/2016 15:30,1298.03,1302.42,1297.43,1302.24,1278.12,1291.53,1284.54
02/11/2016 15:00,1297.49,1298.42,1296.87,1298.03,1277.96,1291.22,1284.26
02/11/2016 14:30,1298.76,1299.63,1297.16,1297.49,1277.82,1291,1284.02
02/11/2016 14:00,1296.6,1299.65,1296.6,1298.76,1277.67,1290.77,1283.78
02/11/2016 13:30,1295.44,1297.21,1295.11,1296.6,1277.52,1290.49,1283.53
02/11/2016 13:00,1295.14,1295.94,1294.17,1295.44,1277.38,1290.24,1283.3
02/11/2016 12:30,1296.17,1296.46,1294.79,1295.14,1277.25,1290,1283.09
02/11/2016 12:00,1296.84,1296.87,1295.81,1296.17,1277.11,1289.73,1282.88
02/11/2016 11:30,1296.21,1297.42,1295.48,1296.84,1276.97,1289.4,1282.67
02/11/2016 11:00,1297.01,1297.33,1295.9,1296.2,1276.82,1289.06,1282.46
02/11/2016 10:30,1296.93,1297.44,1296.65,1297.01,1276.67,1288.73,1282.26
02/11/2016 10:00,1295.24,1297.23,1295.14,1296.94,1276.51,1288.37,1282.06
02/11/2016 09:30,1293.53,1295.48,1293.42,1295.24,1276.36,1288.03,1281.87
02/11/2016 09:00,1294.15,1294.36,1292.76,1293.53,1276.22,1287.71,1281.69
02/11/2016 08:30,1292.72,1294.53,1292.32,1294.15,1276.09,1287.44,1281.52
02/11/2016 08:00,1291.44,1292.76,1291.13,1292.72,1275.95,1287.1,1281.35
02/11/2016 07:30,1292.4,1292.49,1290.69,1291.44,1275.81,1286.78,1281.2
02/11/2016 07:00,1292.69,1293.2,1292.31,1292.4,1275.69,1286.51,1281.05
02/11/2016 06:30,1292.5,1293.17,1292.18,1292.69,1275.56,1286.21,1280.9
02/11/2016 06:00,1290.88,1292.71,1290.77,1292.49,1275.42,1285.9,1280.74
02/11/2016 05:30,1290.28,1290.91,1289.98,1290.89,1275.29,1285.6,1280.58
02/11/2016 05:00,1290.19,1290.69,1289.58,1290.28,1275.17,1285.33,1280.44
02/11/2016 04:30,1290.54,1291.06,1289.69,1290.19,1275.05,1285.05,1280.31
02/11/2016 04:00,1289.2,1290.73,1289.2,1290.53,1274.94,1284.8,1280.18
02/11/2016 03:30,1290.15,1291.15,1288.12,1289.2,1274.82,1284.52,1280.07
02/11/2016 03:00,1288.07,1290.94,1288.06,1290.15,1274.71,1284.28,1279.96
02/11/2016 02:30,1288.23,1288.37,1287.46,1288.07,1274.59,1284,1279.84
02/11/2016 02:00,1287.77,1288.94,1287.63,1288.23,1274.48,1283.77,1279.72
02/11/2016 01:30,1289.22,1289.27,1287.77,1287.77,1274.37,1283.54,1279.6
02/11/2016 01:00,1288.88,1289.26,1288.46,1289.22,1274.27,1283.3,1279.48
02/11/2016 00:30,1289.03,1289.24,1288.74,1288.88,1274.16,1283.06,1279.34
02/11/2016 00:00,1288.3,1289.37,1287.68,1289.05,1274.04,1282.83,1279.21
01/11/2016 23:00,1288.32,1288.32,1288.32,1288.32,1273.93,1282.59,1279.1
01/11/2016 22:30,1288.5,1289.2,1287.66,1288.2,1273.83,1282.38,1279
01/11/2016 22:00,1287.49,1288.71,1287.47,1288.51,1273.73,1282.18,1278.95
01/11/2016 21:30,1289.95,1290.15,1287.22,1287.5,1273.63,1281.95,1278.82
01/11/2016 21:00,1290.96,1291.98,1289.89,1289.95,1273.54,1281.71,1278.65
01/11/2016 20:30,1290.24,1291.35,1289.66,1290.95,1273.43,1281.42,1278.45
01/11/2016 20:00,1288.75,1291.47,1288.65,1290.2,1273.34,1281.08,1278.22
01/11/2016 19:30,1286.36,1289.15,1286.08,1288.75,1273.25,1280.73,1277.99
01/11/2016 19:00,1290.21,1290.32,1286.35,1286.37,1273.16,1280.41,1277.83
01/11/2016 18:30,1290.71,1290.92,1289.22,1290.21,1273.09,1280.15,1277.69
01/11/2016 18:00,1286.95,1290.85,1286.85,1290.71,1273,1279.83,1277.52
01/11/2016 17:30,1287.9,1288.84,1286.43,1286.95,1272.9,1279.49,1277.32
01/11/2016 17:00,1288.34,1289.04,1286.83,1287.9,1272.82,1279.22,1277.11
01/11/2016 16:30,1286.95,1289.43,1286.81,1288.35,1272.75,1278.95,1276.9
01/11/2016 16:00,1288.14,1289.39,1285.34,1286.95,1272.68,1278.68,1276.68
01/11/2016 15:30,1287.66,1289.57,1287.63,1288.16,1272.61,1278.43,1276.48
01/11/2016 15:00,1286.9,1288.84,1286.52,1287.64,1272.54,1278.13,1276.26
01/11/2016 14:30,1286.77,1288.44,1286.15,1286.89,1272.47,1277.84,1276.04
01/11/2016 14:00,1287.1,1287.84,1285.21,1286.77,1272.42,1277.55,1275.84
01/11/2016 13:30,1285.92,1288.1,1285.64,1287.1,1272.36,1277.3,1275.63
01/11/2016 13:00,1284.59,1286.55,1284.47,1285.92,1272.3,1277.04,1275.43
01/11/2016 12:30,1284.4,1284.71,1283.41,1284.59,1272.24,1276.79,1275.24
01/11/2016 12:00,1283.25,1285.03,1282.29,1284.41,1272.19,1276.58,1275.07
01/11/2016 11:30,1281.73,1283.55,1281.69,1283.25,1272.14,1276.35,1274.9
01/11/2016 11:00,1279.41,1282.54,1279.41,1281.72,1272.1,1276.17,1274.76
